card_id,customer_code,card_number,card_type,product_type,issue_date,expire_date,activation_date,credit_limit,available_credit,outstanding_balance,minimum_payment,due_date,interest_rate,card_status
CARD_A_000045_03,A_000045,****-****-****-5748,CREDIT,QUOC_TE,2020-04-11,2025-04-10,2020-04-15,156979477.76356292,108785667.28115788,48193810.48240503,2409690.5241202516,2020-05-20,22.89,ACTIVE
CARD_A_000045_04,A_000045,****-****-****-7831,CREDIT,QUOC_TE,2024-10-20,2027-10-20,2024-10-26,163307815.15569487,140283029.00925916,23024786.146435708,1151239.3073217855,2024-11-20,20.8,ACTIVE
CARD_A_000046_01,A_000046,****-****-****-6713,CREDIT,QUOC_TE,2023-09-20,2028-09-18,2023-09-27,131852410.29445723,94145822.50168863,37706587.7927686,1885329.38963843,2023-10-20,19.31,INACTIVE
CARD_A_000046_02,A_000046,****-****-****-7880,CREDIT,QUOC_TE,2023-05-08,2026-05-07,2023-05-09,181622234.6325156,39447252.91750875,142174981.71500686,7108749.085750343,2023-06-20,20.87,ACTIVE
CARD_A_000046_03,A_000046,****-****-****-1694,CREDIT,QUOC_TE,2020-09-24,2024-09-23,2020-09-28,167101457.1463915,41351718.34688282,125749738.79950869,6287486.939975435,2020-10-20,21.49,ACTIVE
CARD_A_000047_01,A_000047,****-****-****-8171,CREDIT,QUOC_TE,2023-03-22,2028-03-20,2023-03-28,168120861.268107,106740190.71323249,61380670.55487451,3069033.5277437256,2023-04-20,22.85,ACTIVE
CARD_A_000047_02,A_000047,****-****-****-1239,DEBIT,QUOC_TE,2022-02-23,2027-02-22,,0.0,0.0,0.0,0.0,2022-03-20,24.75,ACTIVE
CARD_A_000048_01,A_000048,****-****-****-4716,CREDIT,QUOC_TE,2024-07-25,2027-07-25,2024-07-26,184468916.34829247,151844852.15387356,32624064.194418922,1631203.2097209461,2024-08-20,18.34,ACTIVE
CARD_A_000048_02,A_000048,****-****-****-2120,CREDIT,QUOC_TE,2023-01-26,2027-01-25,2023-01-30,181011285.85248104,106520153.12458481,74491132.72789623,3724556.636394812,2023-02-20,18.67,ACTIVE
CARD_A_000048_03,A_000048,****-****-****-7934,CREDIT,NOI_DIA,2022-03-14,2026-03-13,2022-03-15,166673842.0436203,65459449.87151122,101214392.17210907,5060719.608605454,2022-04-20,20.08,ACTIVE
CARD_A_000048_04,A_000048,****-****-****-7176,CREDIT,NOI_DIA,2024-08-22,2029-08-21,2024-08-29,197582954.0049704,176442915.94174427,21140038.063226145,1057001.9031613073,2024-09-20,22.56,ACTIVE
CARD_A_000049_01,A_000049,****-****-****-6526,CREDIT,QUOC_TE,2024-01-13,2027-01-12,2024-01-19,199312668.95913535,114068029.90918095,85244639.0499544,4262231.95249772,2024-02-20,18.39,ACTIVE
CARD_A_000049_02,A_000049,****-****-****-2373,CREDIT,QUOC_TE,2022-01-20,2025-01-19,2022-01-23,184827425.9080056,44933055.18127972,139894370.72672588,6994718.536336294,2022-02-20,23.67,ACTIVE
CARD_A_000050_01,A_000050,****-****-****-4590,CREDIT,QUOC_TE,2024-12-03,2027-12-03,2024-12-10,161767172.23466444,113120109.98283666,48647062.25182777,2432353.1125913886,2025-01-20,21.92,ACTIVE
CARD_A_000050_02,A_000050,****-****-****-7629,CREDIT,QUOC_TE,2022-06-13,2027-06-12,2022-06-20,127083535.8860235,33692508.22122441,93391027.6647991,4669551.383239955,2022-07-20,20.41,ACTIVE
CARD_A_000050_03,A_000050,****-****-****-7768,CREDIT,QUOC_TE,2021-08-28,2025-08-27,2021-09-03,122601878.10954484,75345172.07984263,47256706.02970222,2362835.301485111,2021-09-20,18.12,ACTIVE
CARD_A_000051_01,A_000051,****-****-****-2566,DEBIT,QUOC_TE,2021-09-09,2025-09-08,2021-09-10,0.0,0.0,0.0,0.0,2021-10-20,19.16,ACTIVE
CARD_A_000051_02,A_000051,****-****-****-3844,CREDIT,NOI_DIA,2023-07-08,2026-07-07,2023-07-11,176889881.71470922,56567345.907626614,120322535.80708261,6016126.790354131,2023-08-20,22.48,ACTIVE
CARD_A_000051_03,A_000051,****-****-****-6951,CREDIT,QUOC_TE,2023-08-02,2027-08-01,2023-08-08,131368099.93211283,88656628.23306748,42711471.699045345,2135573.5849522674,2023-09-20,18.65,ACTIVE
CARD_A_000051_04,A_000051,****-****-****-7631,DEBIT,QUOC_TE,2021-06-09,2024-06-08,2021-06-12,0.0,0.0,0.0,0.0,2021-07-20,21.11,ACTIVE
CARD_A_000052_01,A_000052,****-****-****-5070,DEBIT,QUOC_TE,2023-09-23,2026-09-22,2023-09-28,0.0,0.0,0.0,0.0,2023-10-20,19.77,ACTIVE
CARD_A_000052_02,A_000052,****-****-****-6218,CREDIT,NOI_DIA,2024-11-18,2028-11-17,2024-11-22,187158375.95774662,140508170.76431894,46650205.19342769,2332510.2596713845,2024-12-20,21.79,ACTIVE
CARD_A_000052_03,A_000052,****-****-****-8684,CREDIT,QUOC_TE,2020-08-06,2024-08-05,2020-08-07,157016131.62704784,69732746.1490695,87283385.47797833,4364169.273898917,2020-09-20,23.79,ACTIVE
CARD_A_000053_01,A_000053,****-****-****-3018,CREDIT,QUOC_TE,2024-11-24,2027-11-24,2024-11-25,133871457.53806806,94407598.54150525,39463858.996562816,1973192.949828141,2024-12-20,20.3,ACTIVE
CARD_A_000053_02,A_000053,****-****-****-8712,CREDIT,QUOC_TE,2022-02-10,2026-02-09,2022-02-16,132563994.72819106,49275028.78378822,83288965.94440284,4164448.2972201426,2022-03-20,20.67,LOST
CARD_A_000053_03,A_000053,****-****-****-9855,CREDIT,QUOC_TE,2020-09-03,2024-09-02,2020-09-08,182524815.64728722,127309249.38454968,55215566.26273755,2760778.3131368775,2020-10-20,20.99,ACTIVE
CARD_A_000053_04,A_000053,****-****-****-9580,CREDIT,QUOC_TE,2022-02-14,2025-02-13,2022-02-15,142183725.54468158,116753668.74168941,25430056.802992158,1271502.840149608,2022-03-20,20.75,ACTIVE
CARD_A_000054_01,A_000054,****-****-****-4605,CREDIT,QUOC_TE,2021-06-03,2025-06-02,2021-06-04,141972329.27062494,58924057.1153297,83048272.15529524,4152413.607764762,2021-07-20,23.6,ACTIVE
CARD_A_000054_02,A_000054,****-****-****-4470,CREDIT,QUOC_TE,2021-07-18,2026-07-17,2021-07-20,168934746.13523865,115697726.54626518,53237019.588973455,2661850.979448673,2021-08-20,21.75,ACTIVE
CARD_A_000054_03,A_000054,****-****-****-9420,DEBIT,NOI_DIA,2022-09-25,2027-09-24,2022-10-13,0.0,0.0,0.0,0.0,2022-10-20,24.88,ACTIVE
CARD_A_000054_04,A_000054,****-****-****-5375,CREDIT,QUOC_TE,2024-02-14,2028-02-13,,177231285.26003668,55408265.87167874,121823019.38835794,6091150.969417897,2024-03-20,24.82,ACTIVE
CARD_A_000055_01,A_000055,****-****-****-9310,CREDIT,QUOC_TE,2021-08-19,2025-08-18,2021-08-23,189517006.38981116,160699727.17553312,28817279.214278027,1440863.9607139016,2021-09-20,23.74,ACTIVE
CARD_A_000055_02,A_000055,****-****-****-6454,CREDIT,QUOC_TE,2023-12-15,2026-12-14,2023-12-18,161784835.53096324,131077855.44168216,30706980.089281082,1535349.0044640542,2024-01-20,24.96,ACTIVE
CARD_A_000056_01,A_000056,****-****-****-7964,CREDIT,QUOC_TE,2023-04-17,2027-04-16,2023-04-23,180932917.4956317,148976389.14740992,31956528.348221768,1597826.4174110885,2023-05-20,24.38,CLOSED
CARD_A_000056_02,A_000056,****-****-****-2071,CREDIT,QUOC_TE,2024-11-22,2027-11-22,2024-11-27,172839022.77843484,149672801.8381078,23166220.94032704,1158311.0470163522,2024-12-20,20.52,ACTIVE
CARD_A_000056_03,A_000056,****-****-****-4781,DEBIT,QUOC_TE,2021-10-17,2026-10-16,2021-10-22,0.0,0.0,0.0,0.0,2021-11-20,22.56,ACTIVE
CARD_A_000056_04,A_000056,****-****-****-8255,CREDIT,QUOC_TE,2020-10-07,2023-10-07,2020-10-21,159883901.52264458,131212389.53995219,28671511.982692398,1433575.59913462,2020-11-20,21.36,ACTIVE
CARD_A_000057_01,A_000057,****-****-****-9217,CREDIT,QUOC_TE,2022-02-18,2027-02-17,2022-02-22,155921133.66266513,107237222.11703072,48683911.545634404,2434195.5772817205,2022-03-20,20.18,ACTIVE
CARD_A_000057_02,A_000057,****-****-****-5330,CREDIT,NOI_DIA,2024-06-03,2027-06-03,2024-06-08,190222922.26509538,144757756.2175607,45465166.04753468,2273258.302376734,2024-07-20,22.7,ACTIVE
CARD_A_000057_03,A_000057,****-****-****-9640,CREDIT,QUOC_TE,2021-07-25,2024-07-24,2021-07-29,177488864.24599963,95492547.12650076,81996317.11949888,4099815.8559749443,2021-08-20,22.42,ACTIVE
CARD_A_000058_01,A_000058,****-****-****-9735,CREDIT,QUOC_TE,2020-06-11,2025-06-10,2020-06-12,177344209.12489235,127339657.3994675,50004551.72542486,2500227.586271243,2020-07-20,18.33,ACTIVE
CARD_A_000058_02,A_000058,****-****-****-9596,CREDIT,QUOC_TE,2020-04-17,2024-04-16,2020-04-19,174707982.41449922,131342363.50317697,43365618.91132225,2168280.9455661126,2020-05-20,22.56,ACTIVE
CARD_A_000059_01,A_000059,****-****-****-8010,DEBIT,QUOC_TE,2023-05-30,2028-05-28,2023-06-06,0.0,0.0,0.0,0.0,2023-06-20,24.21,ACTIVE
CARD_A_000059_02,A_000059,****-****-****-5715,CREDIT,QUOC_TE,2024-03-28,2029-03-27,2024-03-30,134831085.16217422,80519101.50451276,54311983.65766147,2715599.1828830736,2024-04-20,18.0,ACTIVE
CARD_A_000060_01,A_000060,****-****-****-4206,CREDIT,NOI_DIA,2020-05-06,2024-05-05,2020-05-16,152739806.89955652,124303925.70465034,28435881.194906175,1421794.059745309,2020-06-20,21.16,ACTIVE
CARD_A_000060_02,A_000060,****-****-****-3248,CREDIT,QUOC_TE,2022-01-10,2025-01-09,2022-01-25,137616251.4410181,81370670.11856833,56245581.322449766,2812279.0661224886,2022-02-20,20.67,ACTIVE
CARD_A_000060_03,A_000060,****-****-****-1459,CREDIT,QUOC_TE,2022-08-26,2027-08-25,2022-08-31,191972944.16548494,58237841.406811,133735102.75867394,6686755.137933698,2022-09-20,20.32,ACTIVE
CARD_A_000061_01,A_000061,****-****-****-3879,CREDIT,QUOC_TE,2021-09-16,2025-09-15,2021-10-10,111102104.28355762,80724014.06545636,30378090.21810127,1518904.5109050637,2021-10-20,24.72,ACTIVE
CARD_A_000061_02,A_000061,****-****-****-2004,DEBIT,QUOC_TE,2024-10-03,2028-10-02,2024-10-10,0.0,0.0,0.0,0.0,2024-11-20,19.62,ACTIVE
CARD_A_000061_03,A_000061,****-****-****-9420,DEBIT,NOI_DIA,2022-05-08,2025-05-07,2022-05-09,0.0,0.0,0.0,0.0,2022-06-20,21.97,ACTIVE
CARD_A_000061_04,A_000061,****-****-****-1423,CREDIT,QUOC_TE,2024-05-26,2027-05-26,2024-06-02,194206606.05141884,88590826.45850784,105615779.592911,5280788.97964555,2024-06-20,20.32,ACTIVE
CARD_A_000062_01,A_000062,****-****-****-2164,CREDIT,NOI_DIA,2022-12-04,2027-12-03,2022-12-10,140853745.44911718,125464054.71236229,15389690.73675489,769484.5368377445,2023-01-20,24.21,ACTIVE
CARD_A_000062_02,A_000062,****-****-****-2544,CREDIT,QUOC_TE,2022-06-16,2027-06-15,2022-06-23,170560833.26062724,99200234.22447668,71360599.03615056,3568029.9518075283,2022-07-20,24.72,ACTIVE
CARD_A_000062_03,A_000062,****-****-****-9635,CREDIT,QUOC_TE,2021-04-11,2024-04-10,2021-04-21,180202715.27406108,37109673.791947186,143093041.4821139,7154652.074105695,2021-05-20,24.05,ACTIVE
CARD_A_000063_01,A_000063,****-****-****-3338,CREDIT,QUOC_TE,2020-10-04,2025-10-03,2020-10-11,166060545.17973047,63994220.015149504,102066325.16458097,5103316.258229049,2020-11-20,19.71,ACTIVE
CARD_A_000063_02,A_000063,****-****-****-4614,CREDIT,NOI_DIA,2020-10-24,2024-10-23,2020-10-27,189097041.37169424,42282179.06822237,146814862.30347186,7340743.115173593,2020-11-20,21.18,ACTIVE
CARD_A_000063_03,A_000063,****-****-****-1963,DEBIT,NOI_DIA,2021-04-04,2026-04-03,2021-04-08,0.0,0.0,0.0,0.0,2021-05-20,23.48,ACTIVE
CARD_A_000063_04,A_000063,****-****-****-4286,CREDIT,NOI_DIA,2021-11-07,2025-11-06,2021-12-01,182035140.97604766,94511028.71073006,87524112.2653176,4376205.61326588,2021-12-20,22.53,ACTIVE
CARD_A_000064_01,A_000064,****-****-****-4117,CREDIT,NOI_DIA,2023-10-17,2028-10-15,2023-10-18,134036440.93718842,35121773.183309555,98914667.75387886,4945733.387693943,2023-11-20,24.45,ACTIVE
CARD_A_000064_02,A_000064,****-****-****-1240,CREDIT,QUOC_TE,2024-11-20,2028-11-19,2024-11-23,151683883.35062402,70104662.66529514,81579220.68532889,4078961.0342664444,2024-12-20,21.17,ACTIVE
CARD_A_000065_01,A_000065,****-****-****-4920,CREDIT,NOI_DIA,2021-04-25,2024-04-24,2021-05-21,145220182.6097716,30241993.0067192,114978189.60305241,5748909.480152621,2021-05-20,23.45,ACTIVE
CARD_A_000065_02,A_000065,****-****-****-3808,DEBIT,QUOC_TE,2020-05-22,2024-05-21,2020-06-21,0.0,0.0,0.0,0.0,2020-06-20,24.92,ACTIVE
CARD_A_000065_03,A_000065,****-****-****-2654,CREDIT,QUOC_TE,2023-01-23,2027-01-22,2023-01-27,109478501.4714593,78191953.16578227,31286548.305677027,1564327.4152838513,2023-02-20,20.87,ACTIVE
CARD_A_000066_01,A_000066,****-****-****-8264,CREDIT,NOI_DIA,2022-01-14,2025-01-13,2022-01-18,198297036.76449493,50699394.113913,147597642.65058193,7379882.132529097,2022-02-20,22.46,ACTIVE
CARD_A_000066_02,A_000066,****-****-****-9773,CREDIT,NOI_DIA,2022-09-13,2025-09-12,2022-09-16,186208970.03063267,141663833.33217978,44545136.6984529,2227256.834922645,2022-10-20,22.08,ACTIVE
CARD_A_000067_01,A_000067,****-****-****-5070,CREDIT,QUOC_TE,2024-12-27,2027-12-27,2025-01-10,105120014.79984559,58136317.86293018,46983696.93691541,2349184.8468457707,2025-01-20,19.34,ACTIVE
CARD_A_000067_02,A_000067,****-****-****-2010,CREDIT,QUOC_TE,2021-07-14,2025-07-13,2021-07-19,168633946.501276,139914606.06633314,28719340.434942845,1435967.0217471423,2021-08-20,20.36,ACTIVE
CARD_A_000067_03,A_000067,****-****-****-6857,CREDIT,QUOC_TE,2021-06-14,2026-06-13,2021-06-15,159527535.82397375,101057651.69827315,58469884.1257006,2923494.20628503,2021-07-20,18.92,LOST
CARD_A_000068_01,A_000068,****-****-****-3283,CREDIT,NOI_DIA,2022-02-07,2027-02-06,2022-02-14,179425446.03485465,149661484.1842946,29763961.85056004,1488198.092528002,2022-03-20,23.05,ACTIVE
CARD_A_000068_02,A_000068,****-****-****-5150,CREDIT,QUOC_TE,2023-06-17,2027-06-16,2023-06-19,110827772.68129772,89014011.4899458,21813761.191351928,1090688.0595675965,2023-07-20,18.46,ACTIVE
CARD_A_000069_01,A_000069,****-****-****-9502,CREDIT,QUOC_TE,2023-12-03,2026-12-02,2023-12-08,177445022.25961494,98961696.37163964,78483325.8879753,3924166.2943987655,2024-01-20,22.93,ACTIVE
CARD_A_000069_02,A_000069,****-****-****-7096,DEBIT,NOI_DIA,2024-07-04,2028-07-03,2024-07-08,0.0,0.0,0.0,0.0,2024-08-20,19.43,ACTIVE
CARD_A_000069_03,A_000069,****-****-****-8738,DEBIT,QUOC_TE,2023-10-04,2027-10-03,2023-10-07,0.0,0.0,0.0,0.0,2023-11-20,24.82,ACTIVE
CARD_A_000069_04,A_000069,****-****-****-2860,CREDIT,QUOC_TE,2022-08-24,2026-08-23,2022-08-26,165586456.58871844,40448891.62153758,125137564.96718086,6256878.248359043,2022-09-20,23.32,ACTIVE
CARD_A_000070_01,A_000070,****-****-****-7680,CREDIT,QUOC_TE,2024-09-18,2029-09-17,,198501715.64415336,94796814.72746366,103704900.9166897,5185245.045834485,2024-10-20,22.21,ACTIVE
CARD_A_000070_02,A_000070,****-****-****-3340,CREDIT,QUOC_TE,2023-02-13,2026-02-12,2023-02-17,179374842.4285997,45241250.646646395,134133591.78195329,6706679.589097665,2023-03-20,18.95,ACTIVE
CARD_A_000071_01,A_000071,****-****-****-6328,DEBIT,QUOC_TE,2021-07-25,2024-07-24,2021-07-28,0.0,0.0,0.0,0.0,2021-08-20,23.79,ACTIVE
CARD_A_000071_02,A_000071,****-****-****-9009,CREDIT,NOI_DIA,2020-08-24,2024-08-23,2020-08-30,123414118.2009917,88029989.10576265,35384129.09522906,1769206.454761453,2020-09-20,20.01,ACTIVE
CARD_A_000071_03,A_000071,****-****-****-2524,DEBIT,NOI_DIA,2022-09-19,2026-09-18,2022-09-23,0.0,0.0,0.0,0.0,2022-10-20,18.87,CLOSED
CARD_A_000071_04,A_000071,****-****-****-7264,DEBIT,NOI_DIA,2020-10-16,2023-10-16,2020-10-29,0.0,0.0,0.0,0.0,2020-11-20,24.01,ACTIVE
CARD_A_000072_01,A_000072,****-****-****-8731,CREDIT,QUOC_TE,2022-06-05,2025-06-04,2022-07-05,130685738.35200854,100584962.05355923,30100776.298449304,1505038.8149224652,2022-07-20,22.0,ACTIVE
CARD_A_000072_02,A_000072,****-****-****-5521,CREDIT,NOI_DIA,2020-10-21,2025-10-20,2020-10-24,181806535.73329523,69014456.01167239,112792079.72162284,5639603.986081142,2020-11-20,23.9,ACTIVE
CARD_A_000072_03,A_000072,****-****-****-4670,CREDIT,QUOC_TE,2020-01-12,2024-01-11,,127322552.2794536,50778267.68225108,76544284.59720252,3827214.2298601265,2020-02-20,19.74,ACTIVE
CARD_A_000073_01,A_000073,****-****-****-1522,CREDIT,QUOC_TE,2022-12-29,2026-12-28,2023-01-04,183288886.6268469,150315043.5320267,32973843.0948202,1648692.1547410102,2023-01-20,19.76,ACTIVE
CARD_A_000073_02,A_000073,****-****-****-1604,CREDIT,NOI_DIA,2020-05-12,2025-05-11,2020-05-15,100736912.2438112,24681337.135432124,76055575.10837908,3802778.7554189544,2020-06-20,19.46,ACTIVE
CARD_A_000074_01,A_000074,****-****-****-8569,DEBIT,QUOC_TE,2022-01-24,2026-01-23,2022-01-27,0.0,0.0,0.0,0.0,2022-02-20,18.96,ACTIVE
CARD_A_000074_02,A_000074,****-****-****-7889,CREDIT,QUOC_TE,2022-01-29,2027-01-28,2022-01-31,102202411.54225212,75416201.76066071,26786209.781591408,1339310.4890795704,2022-02-20,23.51,ACTIVE
CARD_A_000074_03,A_000074,****-****-****-2312,DEBIT,QUOC_TE,2022-08-08,2027-08-07,2022-08-14,0.0,0.0,0.0,0.0,2022-09-20,23.43,ACTIVE
CARD_A_000074_04,A_000074,****-****-****-6912,CREDIT,QUOC_TE,2020-02-26,2024-02-25,2020-03-03,165020322.9508125,44645204.95708147,120375117.99373102,6018755.899686552,2020-03-20,23.0,ACTIVE
CARD_A_000075_01,A_000075,****-****-****-7823,CREDIT,NOI_DIA,2021-03-22,2025-03-21,2021-03-28,195305270.26000604,124922448.49627867,70382821.76372737,3519141.0881863683,2021-04-20,19.97,ACTIVE
CARD_A_000075_02,A_000075,****-****-****-1287,CREDIT,NOI_DIA,2023-08-17,2026-08-16,2023-08-24,175477554.57359403,46429243.074369386,129048311.49922465,6452415.574961233,2023-09-20,18.23,ACTIVE
CARD_A_000075_03,A_000075,****-****-****-1499,CREDIT,QUOC_TE,2021-03-02,2026-03-01,2021-03-06,167294582.08695343,77519599.0719062,89774983.01504724,4488749.150752362,2021-04-20,19.3,ACTIVE
CARD_A_000076_01,A_000076,****-****-****-6919,CREDIT,QUOC_TE,2021-05-03,2024-05-02,2021-05-19,104079922.7272805,23568079.06172046,80511843.66556004,4025592.183278002,2021-06-20,24.52,ACTIVE
CARD_A_000076_02,A_000076,****-****-****-9175,CREDIT,QUOC_TE,2023-08-18,2026-08-17,2023-08-19,132151317.99889328,106141094.73057471,26010223.268318567,1300511.1634159284,2023-09-20,22.81,ACTIVE
CARD_A_000077_01,A_000077,****-****-****-8205,CREDIT,NOI_DIA,2020-05-31,2024-05-30,2020-06-04,115006201.34465285,48116244.97566715,66889956.3689857,3344497.818449285,2020-06-20,23.23,ACTIVE
CARD_A_000077_02,A_000077,****-****-****-9225,CREDIT,NOI_DIA,2024-11-10,2027-11-10,2024-11-17,158038081.54467776,80730733.0778198,77307348.46685797,3865367.4233428985,2024-12-20,23.13,ACTIVE
CARD_A_000078_01,A_000078,****-****-****-7227,DEBIT,QUOC_TE,2021-07-03,2025-07-02,2021-07-09,0.0,0.0,0.0,0.0,2021-08-20,24.26,ACTIVE
CARD_A_000078_02,A_000078,****-****-****-6990,CREDIT,NOI_DIA,2021-07-04,2025-07-03,2021-07-10,128238692.54490073,36581699.63078746,91656992.91411327,4582849.645705664,2021-08-20,21.2,ACTIVE
CARD_A_000079_01,A_000079,****-****-****-1005,DEBIT,QUOC_TE,2020-04-03,2023-04-03,2020-04-05,0.0,0.0,0.0,0.0,2020-05-20,23.16,ACTIVE
CARD_A_000079_02,A_000079,****-****-****-5081,CREDIT,QUOC_TE,2023-04-08,2026-04-07,2023-04-14,108053152.5780982,53153181.329943664,54899971.24815453,2744998.5624077264,2023-05-20,19.79,ACTIVE
CARD_A_000079_03,A_000079,****-****-****-1035,CREDIT,QUOC_TE,2022-12-28,2026-12-27,2022-12-31,100509615.03117608,45477317.12709106,55032297.90408502,2751614.895204251,2023-01-20,24.86,ACTIVE
CARD_A_000079_04,A_000079,****-****-****-5475,CREDIT,NOI_DIA,2021-11-30,2026-11-29,2021-12-30,189288469.69584867,95766519.22022183,93521950.47562684,4676097.523781342,2021-12-20,24.48,INACTIVE
CARD_A_000080_01,A_000080,****-****-****-7685,CREDIT,QUOC_TE,2021-04-27,2026-04-26,2021-05-24,116250131.60637107,62000771.62047142,54249359.98589966,2712467.999294983,2021-05-20,24.07,ACTIVE
CARD_A_000080_02,A_000080,****-****-****-3499,DEBIT,QUOC_TE,2024-01-31,2028-01-30,2024-02-06,0.0,0.0,0.0,0.0,2024-02-20,22.93,ACTIVE
CARD_A_000081_01,A_000081,****-****-****-5934,DEBIT,QUOC_TE,2022-01-14,2025-01-13,2022-01-19,0.0,0.0,0.0,0.0,2022-02-20,21.85,ACTIVE
CARD_A_000081_02,A_000081,****-****-****-8228,CREDIT,QUOC_TE,2020-03-16,2024-03-15,2020-03-22,194591074.62122127,54049536.075932205,140541538.54528907,7027076.927264454,2020-04-20,20.72,ACTIVE
CARD_A_000081_03,A_000081,****-****-****-7201,CREDIT,QUOC_TE,2023-10-20,2027-10-19,2023-10-21,116953824.12841475,81066368.83155422,35887455.29686053,1794372.7648430266,2023-11-20,18.02,ACTIVE
CARD_A_000081_04,A_000081,****-****-****-1133,CREDIT,QUOC_TE,2020-06-30,2025-06-29,,177933217.0009428,156894763.1422398,21038453.858703,1051922.69293515,2020-07-20,19.68,CLOSED
CARD_A_000082_01,A_000082,****-****-****-9940,CREDIT,QUOC_TE,2024-01-27,2027-01-26,2024-01-31,186917706.35246307,61374191.80924997,125543514.5432131,6277175.727160655,2024-02-20,21.96,ACTIVE
CARD_A_000082_02,A_000082,****-****-****-8460,DEBIT,QUOC_TE,2020-01-25,2025-01-23,2020-01-31,0.0,0.0,0.0,0.0,2020-02-20,19.3,CLOSED
CARD_A_000082_03,A_000082,****-****-****-4966,CREDIT,NOI_DIA,2024-08-03,2027-08-03,2024-08-06,111370698.74529578,85885373.57597186,25485325.169323925,1274266.2584661962,2024-09-20,21.97,ACTIVE
CARD_A_000082_04,A_000082,****-****-****-1666,CREDIT,QUOC_TE,2022-04-13,2026-04-12,2022-04-18,173918870.44464147,145608878.95856622,28309991.486075252,1415499.5743037628,2022-05-20,23.5,ACTIVE
CARD_A_000083_01,A_000083,****-****-****-9064,CREDIT,QUOC_TE,2022-10-27,2025-10-26,2022-10-31,140794780.59935066,103374844.7281017,37419935.87124896,1870996.7935624481,2022-11-20,19.79,ACTIVE
CARD_A_000083_02,A_000083,****-****-****-1038,CREDIT,QUOC_TE,2021-06-03,2024-06-02,2021-06-16,183371331.61017972,127196908.35594931,56174423.2542304,2808721.16271152,2021-07-20,23.4,ACTIVE
CARD_A_000084_01,A_000084,****-****-****-7964,CREDIT,QUOC_TE,2024-12-01,2028-11-30,2024-12-06,184580535.5910537,136721380.84191567,47859154.74913801,2392957.7374569005,2025-01-20,22.91,ACTIVE
CARD_A_000084_02,A_000084,****-****-****-2259,CREDIT,QUOC_TE,2024-01-05,2027-01-04,2024-01-08,142761669.8081999,105121317.66792423,37640352.14027568,1882017.607013784,2024-02-20,24.4,ACTIVE
CARD_A_000084_03,A_000084,****-****-****-1202,DEBIT,QUOC_TE,2023-04-13,2026-04-12,2023-05-02,0.0,0.0,0.0,0.0,2023-05-20,24.21,ACTIVE
CARD_A_000085_01,A_000085,****-****-****-7068,CREDIT,NOI_DIA,2024-07-25,2028-07-24,2024-07-29,155446503.54187602,113732606.04618755,41713897.49568846,2085694.874784423,2024-08-20,22.83,ACTIVE
CARD_A_000085_02,A_000085,****-****-****-6518,CREDIT,QUOC_TE,2022-06-10,2025-06-09,2022-06-13,143140960.03949934,101699982.32936613,41440977.71013321,2072048.8855066607,2022-07-20,20.25,ACTIVE
CARD_A_000085_03,A_000085,****-****-****-7188,CREDIT,NOI_DIA,2021-07-22,2024-07-21,2021-07-26,184422658.94268683,164369806.0650627,20052852.87762411,1002642.6438812055,2021-08-20,24.98,ACTIVE
CARD_A_000086_01,A_000086,****-****-****-8850,CREDIT,QUOC_TE,2021-01-15,2024-01-15,2021-02-12,120004668.88058646,45834333.56621893,74170335.31436753,3708516.7657183767,2021-02-20,20.93,ACTIVE
CARD_A_000086_02,A_000086,****-****-****-7994,CREDIT,QUOC_TE,2022-09-25,2025-09-24,2022-10-18,172380440.28272417,102049193.10454528,70331247.17817889,3516562.3589089448,2022-10-20,21.45,ACTIVE
