tran_id,card_id,card_number,customer_code,card_type,tran_amt_acy,tran_amt_lcy,tran_currency,cr_dr,tran_date,tran_type,tran_type_name,tran_desc,merchant_id,merchant_name,tran_status
TXN_CARD_A_000009_03_000003,CARD_A_000009_03,****-****-****-4397,A_000009,CREDIT,91438028.05,91438028.05,VND,CR,2022-08-12,CASHBACK,Cash Back,Cash Back from Other,MERCH_11210,Other,posted
TXN_CARD_A_000009_03_000004,CARD_A_000009_03,****-****-****-4397,A_000009,CREDIT,77746111.93,1943652798.2500002,USD,CR,2023-06-08,CREDIT,Credit,Credit Refund from Coopmart,MERCH_31807,Coopmart,posted
TXN_CARD_A_000009_03_000005,CARD_A_000009_03,****-****-****-4397,A_000009,CREDIT,96073598.64,96073598.64,VND,DR,2025-09-06,ONLINE PAYMENT,Payment to Wallet,Payment to Tiki Wallet,MERCH_10571,Tiki,posted
TXN_CARD_A_000010_01_000001,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,75837240.23,1895931005.75,USD,DR,2022-06-19,ONLINE PAYMENT,Payment To Repost,Payment To Shopee Repost,MERCH_25223,Shopee,posted
TXN_CARD_A_000010_01_000002,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,92384758.2,92384758.2,VND,CR,2023-12-31,CASHBACK,Cash Back,Cash Back from Boba,MERCH_50597,Boba,inactive
TXN_CARD_A_000010_01_000003,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,60120745.58,60120745.58,VND,DR,2024-03-10,ONLINE PAYMENT,Repost Retail,Circle K Retail Payment,MERCH_15345,Circle K,posted
TXN_CARD_A_000010_01_000004,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,77156477.21,77156477.21,VND,CR,2024-07-05,CASHBACK,Cash Back,Cash Back from Other,MERCH_59433,Other,posted
TXN_CARD_A_000010_01_000005,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,41623685.68,1248710570.4,EUR,CR,2024-10-13,CASHBACK,Cash Back,Cash Back from VinMart,MERCH_69785,VinMart,posted
TXN_CARD_A_000010_01_000006,CARD_A_000010_01,****-****-****-7438,A_000010,CREDIT,70624404.48,70624404.48,VND,DR,2025-09-28,ONLINE PAYMENT,Payment To Repost,Payment To Starbucks Repost,MERCH_52699,Starbucks,posted
TXN_CARD_A_000010_02_000001,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,76793711.2,76793711.2,VND,DR,2023-07-18,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_29496,Other,posted
TXN_CARD_A_000010_02_000002,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,21672762.54,21672762.54,VND,DR,2024-07-10,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_12164,Other,posted
TXN_CARD_A_000010_02_000003,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,40851007.8,40851007.8,VND,DR,2024-07-12,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Boba ATM,MERCH_36016,Boba,closed
TXN_CARD_A_000010_02_000004,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,53331000.21,53331000.21,VND,DR,2025-09-10,ATM/POS,ATM,ATM Withdrawal at Other,MERCH_88923,Other,posted
TXN_CARD_A_000010_02_000005,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,97539617.05,97539617.05,VND,DR,2025-09-18,ATM/POS,ATM 2Prs,ATM Transaction at Lotteria,MERCH_30047,Lotteria,decline service
TXN_CARD_A_000010_02_000006,CARD_A_000010_02,****-****-****-7661,A_000010,CREDIT,32333432.64,32333432.64,VND,DR,2025-09-29,ONLINE PAYMENT,Payment to Wallet,Payment to KFC Wallet,MERCH_66842,KFC,posted
TXN_CARD_A_000010_03_000001,CARD_A_000010_03,****-****-****-5680,A_000010,CREDIT,34974293.86,34974293.86,VND,DR,2023-10-01,ONLINE PAYMENT,Payment to Wallet,Payment to The Gioi Di Dong Wallet,MERCH_28613,The Gioi Di Dong,posted
TXN_CARD_A_000010_03_000002,CARD_A_000010_03,****-****-****-5680,A_000010,CREDIT,63537318.76,63537318.76,VND,DR,2024-08-28,ONLINE PAYMENT,Payment From Wallet,Payment From Jollibee Wallet,MERCH_80374,Jollibee,posted
TXN_CARD_A_000010_03_000003,CARD_A_000010_03,****-****-****-5680,A_000010,CREDIT,71096521.24,1777413030.9999998,USD,DR,2025-09-15,ONLINE PAYMENT,Payment to Wallet,Payment to Pizza Hut Wallet,MERCH_10531,Pizza Hut,posted
TXN_CARD_A_000011_01_000001,CARD_A_000011_01,****-****-****-9016,A_000011,CREDIT,36748292.28,36748292.28,VND,DR,2025-09-27,ONLINE PAYMENT,Payment To Repost,Payment To Phuc Long Repost,MERCH_78040,Phuc Long,posted
TXN_CARD_A_000011_02_000001,CARD_A_000011_02,****-****-****-8326,A_000011,CREDIT,91268154.45,91268154.45,VND,DR,2020-06-20,ATM/POS,ATM 2Prs,ATM Transaction at BigC,MERCH_42643,BigC,posted
TXN_CARD_A_000011_02_000002,CARD_A_000011_02,****-****-****-8326,A_000011,CREDIT,94505648.38,94505648.38,VND,DR,2020-09-12,OTHER,Unique,Unique Transaction at The Gioi Di Dong,MERCH_72041,The Gioi Di Dong,posted
TXN_CARD_A_000011_02_000003,CARD_A_000011_02,****-****-****-8326,A_000011,CREDIT,70804264.11,70804264.11,VND,DR,2021-06-28,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_71961,Other,posted
TXN_CARD_A_000011_02_000004,CARD_A_000011_02,****-****-****-8326,A_000011,CREDIT,54671173.31,54671173.31,VND,DR,2025-09-05,ONLINE PAYMENT,Payment to Wallet,Payment to Aeon Mall Wallet,MERCH_85022,Aeon Mall,posted
TXN_CARD_A_000011_03_000001,CARD_A_000011_03,****-****-****-2629,A_000011,CREDIT,87808134.45,87808134.45,VND,DR,2025-09-06,ATM/POS,ATM,ATM Withdrawal at Lotteria,MERCH_45280,Lotteria,posted
TXN_CARD_A_000011_03_000002,CARD_A_000011_03,****-****-****-2629,A_000011,CREDIT,55829356.8,55829356.8,VND,DR,2025-09-11,ONLINE PAYMENT,Payment to Wallet,Payment to The Gioi Di Dong Wallet,MERCH_88609,The Gioi Di Dong,posted
TXN_CARD_A_000012_01_000001,CARD_A_000012_01,****-****-****-2610,A_000012,CREDIT,37186616.05,37186616.05,VND,DR,2021-08-29,ONLINE PAYMENT,Payment From Wallet,Payment From Phuc Long Wallet,MERCH_67364,Phuc Long,closed
TXN_CARD_A_000012_01_000002,CARD_A_000012_01,****-****-****-2610,A_000012,CREDIT,36991341.6,1109740248.0,EUR,DR,2025-09-07,ONLINE PAYMENT,Payment To Repost,Payment To Phuc Long Repost,MERCH_28017,Phuc Long,posted
TXN_CARD_A_000012_02_000001,CARD_A_000012_02,****-****-****-7019,A_000012,CREDIT,28854079.85,28854079.85,VND,CR,2025-10-01,CASHBACK,Cash Back,Cash Back from Highlands Coffee,MERCH_41986,Highlands Coffee,posted
TXN_CARD_A_000012_03_000001,CARD_A_000012_03,****-****-****-6015,A_000012,DEBIT,71789324.09,71789324.09,VND,DR,2024-11-05,ONLINE PAYMENT,Repost Retail,VinMart Retail Payment,MERCH_36641,VinMart,posted
TXN_CARD_A_000012_03_000002,CARD_A_000012_03,****-****-****-6015,A_000012,DEBIT,53259852.75,53259852.75,VND,DR,2025-06-01,ATM/POS,ATM,ATM Withdrawal at The Gioi Di Dong,MERCH_98571,The Gioi Di Dong,posted
TXN_CARD_A_000012_03_000003,CARD_A_000012_03,****-****-****-6015,A_000012,DEBIT,84071231.81,84071231.81,VND,DR,2025-09-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_14224,Other,decline service
TXN_CARD_A_000012_03_000004,CARD_A_000012_03,****-****-****-6015,A_000012,DEBIT,81519523.84,81519523.84,VND,DR,2025-09-24,ONLINE PAYMENT,Repost Retail,Chatime Retail Payment,MERCH_68945,Chatime,posted
TXN_CARD_A_000013_01_000001,CARD_A_000013_01,****-****-****-7172,A_000013,CREDIT,36953899.28,36953899.28,VND,DR,2025-02-04,ONLINE PAYMENT,Payment To Repost,Payment To Ding Tea Repost,MERCH_61470,Ding Tea,posted
TXN_CARD_A_000013_01_000002,CARD_A_000013_01,****-****-****-7172,A_000013,CREDIT,25690402.8,25690402.8,VND,DR,2025-03-24,ONLINE PAYMENT,Payment To Repost,Payment To Circle K Repost,MERCH_20322,Circle K,posted
TXN_CARD_A_000013_01_000003,CARD_A_000013_01,****-****-****-7172,A_000013,CREDIT,91890777.2,91890777.2,VND,DR,2025-09-03,ATM/POS,ATM,ATM Withdrawal at Starbucks,MERCH_15719,Starbucks,posted
TXN_CARD_A_000013_01_000004,CARD_A_000013_01,****-****-****-7172,A_000013,CREDIT,38223527.72,38223527.72,VND,DR,2025-09-18,ONLINE PAYMENT,Payment To Repost,Payment To BigC Repost,MERCH_52097,BigC,posted
TXN_CARD_A_000013_02_000001,CARD_A_000013_02,****-****-****-1061,A_000013,DEBIT,51986233.81,51986233.81,VND,CR,2024-10-02,CREDIT,Credit,Credit Refund from Lotte Mart,MERCH_38974,Lotte Mart,posted
TXN_CARD_A_000013_02_000002,CARD_A_000013_02,****-****-****-1061,A_000013,DEBIT,48815068.57,48815068.57,VND,DR,2025-01-08,ATM/POS,ATM 2Prs,ATM Transaction at Jollibee,MERCH_41406,Jollibee,posted
TXN_CARD_A_000013_02_000003,CARD_A_000013_02,****-****-****-1061,A_000013,DEBIT,89269741.82,89269741.82,VND,DR,2025-09-30,ONLINE PAYMENT,Payment From Wallet,Payment From Coopmart Wallet,MERCH_55903,Coopmart,inactive
TXN_CARD_A_000013_02_000004,CARD_A_000013_02,****-****-****-1061,A_000013,DEBIT,23621055.18,590526379.5,USD,DR,2025-10-01,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_16953,Other,posted
TXN_CARD_A_000013_03_000001,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,41946313.82,41946313.82,VND,DR,2023-12-25,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_13209,Other,posted
TXN_CARD_A_000013_03_000002,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,31544965.67,31544965.67,VND,DR,2024-02-23,ONLINE PAYMENT,Payment To Repost,Payment To Jollibee Repost,MERCH_33666,Jollibee,posted
TXN_CARD_A_000013_03_000003,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,20962832.33,628884969.9,EUR,CR,2025-06-25,CASHBACK,Cash Back,Cash Back from Gong Cha,MERCH_73017,Gong Cha,posted
TXN_CARD_A_000013_03_000004,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,57401064.09,57401064.09,VND,DR,2025-09-04,ONLINE PAYMENT,Payment to Wallet,Payment to Trung Nguyen Coffee Wallet,MERCH_16912,Trung Nguyen Coffee,closed
TXN_CARD_A_000013_03_000005,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,23719755.13,23719755.13,VND,DR,2025-09-07,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_46264,Other,posted
TXN_CARD_A_000013_03_000006,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,93137327.14,93137327.14,VND,DR,2025-09-21,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Tocotoco ATM,MERCH_52380,Tocotoco,posted
TXN_CARD_A_000013_03_000007,CARD_A_000013_03,****-****-****-9430,A_000013,CREDIT,83719574.42,83719574.42,VND,DR,2025-09-22,ATM/POS,ATM 2Prs,ATM Transaction at Cong Coffee,MERCH_27696,Cong Coffee,posted
TXN_CARD_A_000014_01_000001,CARD_A_000014_01,****-****-****-6506,A_000014,DEBIT,57299231.49,57299231.49,VND,DR,2025-09-01,ONLINE PAYMENT,Payment To Repost,Payment To FPT Shop Repost,MERCH_41038,FPT Shop,posted
TXN_CARD_A_000014_02_000001,CARD_A_000014_02,****-****-****-4259,A_000014,CREDIT,90367372.72,2259184318.0,USD,DR,2025-06-15,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_92900,Other,posted
TXN_CARD_A_000014_02_000002,CARD_A_000014_02,****-****-****-4259,A_000014,CREDIT,78233431.08,78233431.08,VND,DR,2025-09-21,ONLINE PAYMENT,Payment To Repost,Payment To Domino's Pizza Repost,MERCH_69929,Domino's Pizza,posted
TXN_CARD_A_000014_02_000003,CARD_A_000014_02,****-****-****-4259,A_000014,CREDIT,74092947.62,74092947.62,VND,DR,2025-09-24,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Boba ATM,MERCH_90020,Boba,posted
TXN_CARD_A_000014_03_000001,CARD_A_000014_03,****-****-****-1827,A_000014,DEBIT,59126471.29,59126471.29,VND,DR,2021-08-16,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at The Gioi Di Dong ATM,MERCH_11768,The Gioi Di Dong,posted
TXN_CARD_A_000014_03_000002,CARD_A_000014_03,****-****-****-1827,A_000014,DEBIT,61707536.36,61707536.36,VND,DR,2022-06-19,ATM/POS,ATM,ATM Withdrawal at The Coffee House,MERCH_60650,The Coffee House,posted
TXN_CARD_A_000014_03_000003,CARD_A_000014_03,****-****-****-1827,A_000014,DEBIT,80045389.57,80045389.57,VND,DR,2022-07-29,ONLINE PAYMENT,Repost Retail,Pizza Hut Retail Payment,MERCH_95196,Pizza Hut,decline service
TXN_CARD_A_000014_03_000004,CARD_A_000014_03,****-****-****-1827,A_000014,DEBIT,44463980.07,44463980.07,VND,DR,2025-09-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at McDonald's ATM,MERCH_13245,McDonald's,posted
TXN_CARD_A_000015_01_000001,CARD_A_000015_01,****-****-****-2357,A_000015,DEBIT,98863190.55,98863190.55,VND,DR,2024-02-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_12163,Other,decline service
TXN_CARD_A_000015_01_000002,CARD_A_000015_01,****-****-****-2357,A_000015,DEBIT,83204185.32,83204185.32,VND,CR,2025-09-10,CREDIT,Credit,Credit Refund from Phuc Long,MERCH_46761,Phuc Long,posted
TXN_CARD_A_000015_02_000001,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,25033801.99,25033801.99,VND,DR,2022-03-13,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_11969,Other,posted
TXN_CARD_A_000015_02_000002,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,48165660.31,48165660.31,VND,DR,2022-11-01,ONLINE PAYMENT,Payment From Wallet,Payment From KFC Wallet,MERCH_12597,KFC,posted
TXN_CARD_A_000015_02_000003,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,45334947.67,45334947.67,VND,DR,2023-01-29,ONLINE PAYMENT,Payment To Repost,Payment To Lotte Mart Repost,MERCH_29612,Lotte Mart,closed
TXN_CARD_A_000015_02_000004,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,29630023.85,29630023.85,VND,DR,2023-07-14,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Koi Thé ATM,MERCH_97565,Koi Thé,posted
TXN_CARD_A_000015_02_000005,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,98670955.74,98670955.74,VND,DR,2023-12-22,ONLINE PAYMENT,Repost Retail,Chatime Retail Payment,MERCH_83606,Chatime,posted
TXN_CARD_A_000015_02_000006,CARD_A_000015_02,****-****-****-9930,A_000015,CREDIT,87667352.66,87667352.66,VND,DR,2025-09-24,ONLINE PAYMENT,Payment To Repost,Payment To Tiki Repost,MERCH_43173,Tiki,decline service
TXN_CARD_A_000016_01_000001,CARD_A_000016_01,****-****-****-2421,A_000016,CREDIT,60340876.1,60340876.1,VND,DR,2025-09-02,ONLINE PAYMENT,Payment to Wallet,Payment to Metro Wallet,MERCH_42157,Metro,posted
TXN_CARD_A_000016_01_000002,CARD_A_000016_01,****-****-****-2421,A_000016,CREDIT,75826241.41,75826241.41,VND,DR,2025-09-09,ATM/POS,ATM,ATM Withdrawal at The Coffee House,MERCH_21437,The Coffee House,posted
TXN_CARD_A_000016_01_000003,CARD_A_000016_01,****-****-****-2421,A_000016,CREDIT,47064167.04,47064167.04,VND,DR,2025-09-20,ATM/POS,ATM,ATM Withdrawal at Trung Nguyen Coffee,MERCH_13634,Trung Nguyen Coffee,posted
TXN_CARD_A_000016_01_000004,CARD_A_000016_01,****-****-****-2421,A_000016,CREDIT,81655246.02,81655246.02,VND,DR,2025-09-29,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Trung Nguyen Coffee ATM,MERCH_82447,Trung Nguyen Coffee,posted
TXN_CARD_A_000016_02_000001,CARD_A_000016_02,****-****-****-2339,A_000016,CREDIT,98239052.65,98239052.65,VND,CR,2021-11-16,CREDIT,Payment To Credit Card,Credit Card Payment to Lotte Mart,MERCH_17018,Lotte Mart,posted
TXN_CARD_A_000016_02_000002,CARD_A_000016_02,****-****-****-2339,A_000016,CREDIT,35105416.58,877635414.5,USD,DR,2022-07-23,ONLINE PAYMENT,Payment to Wallet,Payment to Lotteria Wallet,MERCH_86367,Lotteria,inactive
TXN_CARD_A_000016_02_000003,CARD_A_000016_02,****-****-****-2339,A_000016,CREDIT,68579319.56,68579319.56,VND,DR,2024-05-28,ATM/POS,ATM 2Prs,ATM Transaction at Koi Thé,MERCH_41615,Koi Thé,posted
TXN_CARD_A_000016_02_000004,CARD_A_000016_02,****-****-****-2339,A_000016,CREDIT,33658230.65,33658230.65,VND,CR,2025-09-19,CASHBACK,Cash Back,Cash Back from Lazada,MERCH_33631,Lazada,posted
TXN_CARD_A_000016_03_000001,CARD_A_000016_03,****-****-****-7804,A_000016,CREDIT,25283973.72,758519211.5999999,EUR,DR,2022-02-07,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Shopee ATM,MERCH_24704,Shopee,decline service
TXN_CARD_A_000016_03_000002,CARD_A_000016_03,****-****-****-7804,A_000016,CREDIT,88359789.81,2208994745.25,USD,CR,2022-10-22,CREDIT,Credit,Credit Refund from Circle K,MERCH_37786,Circle K,posted
TXN_CARD_A_000016_03_000003,CARD_A_000016_03,****-****-****-7804,A_000016,CREDIT,86133353.95,86133353.95,VND,DR,2023-03-27,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Koi Thé ATM,MERCH_32500,Koi Thé,posted
TXN_CARD_A_000016_03_000004,CARD_A_000016_03,****-****-****-7804,A_000016,CREDIT,77882234.51,77882234.51,VND,DR,2024-08-26,ATM/POS,ATM 2Prs,ATM Transaction at McDonald's,MERCH_63927,McDonald's,inactive
TXN_CARD_A_000016_03_000005,CARD_A_000016_03,****-****-****-7804,A_000016,CREDIT,73336956.78,73336956.78,VND,DR,2025-09-04,ONLINE PAYMENT,Repost Retail,Dien May Xanh Retail Payment,MERCH_97421,Dien May Xanh,decline service
TXN_CARD_A_000017_01_000001,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,83694031.27,83694031.27,VND,DR,2022-08-30,ONLINE PAYMENT,Repost Retail,KFC Retail Payment,MERCH_63663,KFC,posted
TXN_CARD_A_000017_01_000002,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,23569270.05,23569270.05,VND,DR,2022-12-09,ONLINE PAYMENT,Payment to Wallet,Payment to BigC Wallet,MERCH_10867,BigC,posted
TXN_CARD_A_000017_01_000003,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,53759811.26,1343995281.5,USD,DR,2023-07-26,ONLINE PAYMENT,Repost Retail,7-Eleven Retail Payment,MERCH_85327,7-Eleven,posted
TXN_CARD_A_000017_01_000004,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,23335648.86,700069465.8,EUR,CR,2024-07-11,CASHBACK,Cash Back,Cash Back from 7-Eleven,MERCH_25909,7-Eleven,posted
TXN_CARD_A_000017_01_000005,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,96404372.59,96404372.59,VND,DR,2024-08-07,ONLINE PAYMENT,Payment To Repost,Payment To Grab Repost,MERCH_98215,Grab,posted
TXN_CARD_A_000017_01_000006,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,83642329.93,83642329.93,VND,DR,2025-09-08,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_80587,Other,posted
TXN_CARD_A_000017_01_000007,CARD_A_000017_01,****-****-****-9094,A_000017,CREDIT,26455962.47,26455962.47,VND,DR,2025-09-13,ONLINE PAYMENT,Payment To Repost,Payment To Lotte Mart Repost,MERCH_86498,Lotte Mart,posted
TXN_CARD_A_000017_02_000001,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,60450425.12,60450425.12,VND,DR,2022-08-04,ONLINE PAYMENT,Payment to Wallet,Payment to FamilyMart Wallet,MERCH_13185,FamilyMart,posted
TXN_CARD_A_000017_02_000002,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,33767062.74,33767062.74,VND,DR,2023-08-06,ONLINE PAYMENT,Payment to Wallet,Payment to Aeon Mall Wallet,MERCH_23280,Aeon Mall,closed
TXN_CARD_A_000017_02_000003,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,38065401.55,38065401.55,VND,DR,2024-04-11,ATM/POS,ATM,ATM Withdrawal at Other,MERCH_37320,Other,decline service
TXN_CARD_A_000017_02_000004,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,84407153.64,84407153.64,VND,DR,2025-09-14,ATM/POS,ATM 2Prs,ATM Transaction at Dien May Xanh,MERCH_85434,Dien May Xanh,posted
TXN_CARD_A_000017_02_000005,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,89646846.2,89646846.2,VND,DR,2025-09-14,ONLINE PAYMENT,Payment to Wallet,Payment to Cong Coffee Wallet,MERCH_80683,Cong Coffee,posted
TXN_CARD_A_000017_02_000006,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,34287404.2,857185105.0000001,USD,DR,2025-09-20,ONLINE PAYMENT,Payment to Wallet,Payment to Highlands Coffee Wallet,MERCH_63561,Highlands Coffee,posted
TXN_CARD_A_000017_02_000007,CARD_A_000017_02,****-****-****-8408,A_000017,DEBIT,30400326.08,30400326.08,VND,CR,2025-09-25,CREDIT,Credit,Credit Refund from Highlands Coffee,MERCH_75104,Highlands Coffee,posted
TXN_CARD_A_000017_03_000001,CARD_A_000017_03,****-****-****-7576,A_000017,CREDIT,57909651.83,57909651.83,VND,CR,2025-09-24,CREDIT,Payment To Credit Card,Credit Card Payment to The Gioi Di Dong,MERCH_94204,The Gioi Di Dong,decline service
TXN_CARD_A_000018_01_000001,CARD_A_000018_01,****-****-****-9682,A_000018,CREDIT,37127965.93,37127965.93,VND,DR,2025-09-24,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at FPT Shop ATM,MERCH_27945,FPT Shop,posted
TXN_CARD_A_000018_02_000001,CARD_A_000018_02,****-****-****-6710,A_000018,DEBIT,75159504.68,75159504.68,VND,CR,2024-12-17,CASHBACK,Cash Back,Cash Back from Boba,MERCH_24252,Boba,posted
TXN_CARD_A_000018_02_000002,CARD_A_000018_02,****-****-****-6710,A_000018,DEBIT,66370683.71,66370683.71,VND,DR,2025-09-01,ONLINE PAYMENT,Payment to Wallet,Payment to The Gioi Di Dong Wallet,MERCH_21478,The Gioi Di Dong,posted
TXN_CARD_A_000018_03_000001,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,37665963.4,37665963.4,VND,DR,2023-12-31,ONLINE PAYMENT,Payment to Wallet,Payment to Grab Wallet,MERCH_20920,Grab,posted
TXN_CARD_A_000018_03_000002,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,21554534.92,21554534.92,VND,CR,2024-09-06,CASHBACK,Cash Back,Cash Back from Circle K,MERCH_61522,Circle K,posted
TXN_CARD_A_000018_03_000003,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,23374276.81,23374276.81,VND,CR,2025-08-10,CASHBACK,Cash Back,Cash Back from Aeon Mall,MERCH_81244,Aeon Mall,closed
TXN_CARD_A_000018_03_000004,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,68058382.15,68058382.15,VND,DR,2025-09-03,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at The Coffee House ATM,MERCH_89448,The Coffee House,posted
TXN_CARD_A_000018_03_000005,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,50270714.91,50270714.91,VND,DR,2025-09-06,ONLINE PAYMENT,Payment From Wallet,Payment From Dien May Xanh Wallet,MERCH_62379,Dien May Xanh,posted
TXN_CARD_A_000018_03_000006,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,74109409.44,2223282283.2,EUR,DR,2025-09-18,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_30236,Lazada,posted
TXN_CARD_A_000018_03_000007,CARD_A_000018_03,****-****-****-5308,A_000018,CREDIT,42666392.94,42666392.94,VND,DR,2025-09-18,OTHER,Unique,Unique Transaction at Jollibee,MERCH_28295,Jollibee,posted
TXN_CARD_A_000018_04_000001,CARD_A_000018_04,****-****-****-4435,A_000018,CREDIT,82580271.95,2064506798.75,USD,DR,2023-12-13,OTHER,Unique,Unique Transaction at Lotte Mart,MERCH_84731,Lotte Mart,posted
TXN_CARD_A_000018_04_000002,CARD_A_000018_04,****-****-****-4435,A_000018,CREDIT,69049476.7,69049476.7,VND,DR,2024-05-03,OTHER,Note Acceptance,Note Acceptance at The Coffee House,MERCH_43569,The Coffee House,closed
TXN_CARD_A_000018_04_000003,CARD_A_000018_04,****-****-****-4435,A_000018,CREDIT,24073174.78,24073174.78,VND,DR,2025-09-09,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at BigC ATM,MERCH_30651,BigC,posted
TXN_CARD_A_000018_04_000004,CARD_A_000018_04,****-****-****-4435,A_000018,CREDIT,84418185.99,84418185.99,VND,CR,2025-09-23,CASHBACK,Cash Back,Cash Back from Lotte Mart,MERCH_69856,Lotte Mart,posted
