customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
X_000024,Lưu Thị Sơn,Nữ,1985-10-08 21:50:13.465005,Quảng Ninh,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
Z_000179,Tôn Văn Rồng,Nam,1956-10-15 21:50:13.465005,Nam Định,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
X_000087,Ngô Thị Long,Nữ,1998-10-05 21:50:13.465005,Cà Mau,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Z_000242,Võ Văn Phúc,Nam,1960-10-14 21:50:13.465005,Đồng Tháp,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Z
Z_000353,Lê Thị Cường,Nữ,1947-10-18 21:50:13.465005,Hà Nội,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000477,Đinh Văn Quang,Nam,2001-10-04 21:50:13.465005,Thái Bình,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000080,Hồ Văn Khoa,Nam,1993-10-06 21:50:13.465005,Bình Dương,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Y_000004,Chu Thị Tài,Nữ,1975-10-11 21:50:13.465005,Quảng Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000193,Phan Thị Oanh,Nữ,1991-10-07 21:50:13.465005,Sơn La,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000263,Dương Thị Minh,Nữ,1949-10-17 21:50:13.465005,Bình Phước,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Khác,Active,Z
Z_000384,Bùi Thị Hải,Nữ,1968-10-12 21:50:13.465005,Vĩnh Phúc,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000148,Bùi Văn Hải,Nam,2003-10-04 21:50:13.465005,Cần Thơ,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000092,Nguyễn Thị An,Nữ,1982-10-09 21:50:13.465005,Lâm Đồng,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000267,Vũ Thị Phong,Nữ,1982-10-09 21:50:13.465005,Bình Định,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000221,Đinh Thị Quang,Nữ,1993-10-06 21:50:13.465005,Hưng Yên,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
X_000104,Nguyễn Văn An,Nam,1996-10-05 21:50:13.465005,Bình Phước,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
Z_000058,Hồ Văn Khoa,Nam,1958-10-15 21:50:13.465005,Hậu Giang,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000015,Chu Văn Tài,Nam,2005-10-03 21:50:13.465005,Cao Bằng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000020,Lưu Văn Sơn,Nam,2005-10-03 21:50:13.465005,Quảng Bình,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000362,Tôn Văn Rồng,Nam,2001-10-04 21:50:13.465005,Hưng Yên,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Y_000038,Vũ Thị Phong,Nữ,1975-10-11 21:50:13.465005,Điện Biên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000232,Võ Thị Phúc,Nữ,1994-10-06 21:50:13.465005,Bắc Ninh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000212,Hoàng Thị Em,Nữ,2005-10-03 21:50:13.465005,Bình Phước,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000079,Lưu Văn Sơn,Nam,1995-10-06 21:50:13.465005,Hà Tĩnh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000019,Đinh Thị Quang,Nữ,1986-10-08 21:50:13.465005,Lai Châu,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
Z_000489,Chu Thị Tài,Nữ,2005-10-03 21:50:13.465005,Đắk Lắk,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000273,Lý Văn Nam,Nam,2005-10-03 21:50:13.465005,Kon Tum,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Closed,Z
Y_000057,Đinh Thị Quang,Nữ,2005-10-03 21:50:13.465005,Hòa Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000238,Lương Thị Uy,Nữ,1976-10-10 21:50:13.465005,Quảng Nam,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000220,Phan Văn Oanh,Nam,1984-10-08 21:50:13.465005,Hà Tĩnh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000007,Phạm Thị Dũng,Nữ,1978-10-10 21:50:13.465005,Gia Lai,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000279,Lương Văn Uy,Nam,1952-10-16 21:50:13.465005,Phú Thọ,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000180,Lương Văn Uy,Nam,1958-10-15 21:50:13.466005,Bình Dương,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000029,Vũ Văn Phong,Nam,1997-10-05 21:50:13.466005,Nam Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000154,Hoàng Thị Em,Nữ,1995-10-06 21:50:13.466005,Hà Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000003,Hoàng Văn Em,Nam,1996-10-05 21:50:13.466005,Nam Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
Z_000407,Đặng Thị Giang,Nữ,1945-10-18 21:50:13.466005,Đà Nẵng,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
X_000194,Phạm Thị Dũng,Nữ,1989-10-07 21:50:13.466005,Bắc Ninh,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
Y_000152,Lương Thị Uy,Nữ,2005-10-03 21:50:13.466005,Gia Lai,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000275,Phạm Văn Dũng,Nam,1999-10-05 21:50:13.466005,Đà Nẵng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000141,Tôn Văn Rồng,Nam,2002-10-04 21:50:13.466005,Bà Rịa - Vũng Tàu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000279,Trần Thị Bình,Nữ,1976-10-10 21:50:13.466005,Hải Dương,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000269,Hồ Văn Khoa,Nam,1986-10-08 21:50:13.466005,Đà Nẵng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
X_000150,Võ Thị Phúc,Nữ,1996-10-05 21:50:13.466005,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Y_000105,Vũ Văn Phong,Nam,1991-10-07 21:50:13.466005,Bắc Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000171,Phan Văn Oanh,Nam,1961-10-14 21:50:13.466005,Vĩnh Long,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
X_000175,Chu Thị Tài,Nữ,2000-10-04 21:50:13.466005,Điện Biên,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
Z_000067,Hồ Thị Khoa,Nữ,1961-10-14 21:50:13.466005,Quảng Ngãi,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000494,Chu Thị Tài,Nữ,2001-10-04 21:50:13.466005,Gia Lai,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,USD,Khác,Active,Z
Y_000286,Phạm Thị Dũng,Nữ,1985-10-08 21:50:13.466005,Ninh Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000120,Lê Thị Cường,Nữ,1980-10-09 21:50:13.466005,Long An,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000277,Đinh Thị Quang,Nữ,1951-10-17 21:50:13.466005,Quảng Nam,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Khác,Inactive,Z
Z_000394,Hồ Thị Khoa,Nữ,1949-10-17 21:50:13.466005,Vĩnh Long,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000098,Bùi Thị Hải,Nữ,1962-10-14 21:50:13.466005,Quảng Trị,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000183,Vũ Văn Phong,Nam,2006-10-03 21:50:13.466005,Hà Nội,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Closed,Z
Z_000253,Nguyễn Thị An,Nữ,2002-10-04 21:50:13.466005,Tây Ninh,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000156,Phạm Thị Dũng,Nữ,1998-10-05 21:50:13.466005,Đắk Nông,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000015,Lý Thị Nam,Nữ,1989-10-07 21:50:13.466005,Đắk Lắk,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,USD,Kinh doanh,Closed,X
X_000122,Đinh Thị Quang,Nữ,1998-10-05 21:50:13.466005,Tây Ninh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000328,Phan Thị Oanh,Nữ,1962-10-14 21:50:13.466005,Bến Tre,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000010,Tôn Thị Rồng,Nữ,2004-10-03 21:50:13.466005,Đắk Nông,Độc thân,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,USD,Lương,Active,Z
Y_000060,Võ Văn Phúc,Nam,1986-10-08 21:50:13.466005,Thanh Hóa,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Z_000106,Chu Thị Tài,Nữ,1952-10-16 21:50:13.466005,Long An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000020,Lý Văn Nam,Nam,1989-10-07 21:50:13.466005,Lào Cai,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
X_000184,Tôn Thị Rồng,Nữ,1999-10-05 21:50:13.466005,Quảng Trị,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000139,Lương Văn Uy,Nam,1995-10-06 21:50:13.466005,Lào Cai,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,USD,Lương,Inactive,X
Y_000008,Lương Văn Uy,Nam,2004-10-03 21:50:13.466005,Hà Nội,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Inactive,Y
X_000016,Lê Văn Cường,Nam,1990-10-07 21:50:13.466005,Nam Định,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Closed,X
Y_000052,Lý Văn Nam,Nam,1988-10-07 21:50:13.466005,Gia Lai,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000036,Bùi Văn Hải,Nam,1998-10-05 21:50:13.466005,Hải Phòng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000401,Ngô Thị Long,Nữ,2004-10-03 21:50:13.466005,Long An,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000209,Phạm Văn Dũng,Nam,1970-10-12 21:50:13.466005,Quảng Trị,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000438,Phan Văn Oanh,Nam,2006-10-03 21:50:13.466005,Ninh Thuận,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000319,Nguyễn Văn An,Nam,1947-10-18 21:50:13.466005,Lai Châu,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000042,Đỗ Văn Hùng,Nam,1994-10-06 21:50:13.466005,Cao Bằng,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Z_000457,Hồ Văn Khoa,Nam,1947-10-18 21:50:13.466005,Yên Bái,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000065,Ngô Văn Long,Nam,1985-10-08 21:50:13.466005,Hà Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
X_000013,Đinh Thị Quang,Nữ,2000-10-04 21:50:13.466005,Quảng Bình,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Closed,X
Y_000201,Đỗ Thị Hùng,Nữ,2000-10-04 21:50:13.466005,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000172,Dương Văn Minh,Nam,1953-10-16 21:50:13.466005,Đắk Nông,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000342,Phan Thị Oanh,Nữ,1969-10-12 21:50:13.466005,Bình Định,Độc thân,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Active,Z
Z_000097,Lý Thị Nam,Nữ,1957-10-15 21:50:13.466005,Tây Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Khác,Active,Z
Y_000035,Đỗ Văn Hùng,Nam,2004-10-03 21:50:13.466005,Đắk Nông,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Z_000054,Đặng Văn Giang,Nam,1963-10-14 21:50:13.466005,Cà Mau,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000069,Nguyễn Văn An,Nam,1972-10-11 21:50:13.466005,Yên Bái,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000220,Lê Văn Cường,Nam,1953-10-16 21:50:13.466005,Vĩnh Long,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000031,Lê Văn Cường,Nam,1967-10-13 21:50:13.466005,Bình Dương,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000070,Hồ Văn Khoa,Nam,2006-10-03 21:50:13.466005,Đồng Nai,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000013,Lý Văn Nam,Nam,1964-10-13 21:50:13.466005,Vĩnh Long,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000049,Vũ Thị Phong,Nữ,1977-10-10 21:50:13.466005,Kiên Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Z_000120,Vũ Thị Phong,Nữ,2004-10-03 21:50:13.466005,Ninh Bình,Kết hôn,Nước ngoài,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000459,Bùi Văn Hải,Nam,2002-10-04 21:50:13.466005,Tuyên Quang,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000400,Vũ Văn Phong,Nam,2007-10-03 21:50:13.466005,Đà Nẵng,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000197,Vũ Thị Phong,Nữ,1985-10-08 21:50:13.466005,Hà Nam,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Z_000114,Bùi Văn Hải,Nam,1955-10-16 21:50:13.466005,Bắc Giang,Độc thân,Nước ngoài,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Z_000373,Lưu Thị Sơn,Nữ,1968-10-12 21:50:13.466005,Hà Nội,Độc thân,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Khác,Inactive,Z
Y_000231,Đỗ Thị Hùng,Nữ,1974-10-11 21:50:13.466005,Kiên Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
X_000119,Lương Văn Uy,Nam,1995-10-06 21:50:13.466005,Quảng Trị,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Closed,X
Z_000109,Dương Văn Minh,Nam,1961-10-14 21:50:13.466005,Lai Châu,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000174,Đỗ Văn Hùng,Nam,2000-10-04 21:50:13.466005,Điện Biên,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
Z_000208,Phan Văn Oanh,Nam,1951-10-17 21:50:13.466005,Bạc Liêu,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000423,Đinh Văn Quang,Nam,2006-10-03 21:50:13.466005,Phú Thọ,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
X_000173,Tôn Thị Rồng,Nữ,2000-10-04 21:50:13.466005,Hà Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Y_000133,Nguyễn Thị An,Nữ,1970-10-12 21:50:13.466005,Lào Cai,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000121,Nguyễn Văn An,Nam,1957-10-15 21:50:13.466005,Hòa Bình,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Inactive,Z
Z_000219,Lương Thị Uy,Nữ,1962-10-14 21:50:13.466005,Quảng Ngãi,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
Z_000491,Dương Thị Minh,Nữ,2007-10-03 21:50:13.466005,Cần Thơ,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Lương,Active,Z
Y_000023,Vũ Thị Phong,Nữ,2001-10-04 21:50:13.466005,Khánh Hòa,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Z_000308,Đinh Thị Quang,Nữ,1961-10-14 21:50:13.466005,Đắk Nông,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000228,Trần Thị Bình,Nữ,1947-10-18 21:50:13.466005,Lạng Sơn,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Y_000188,Dương Thị Minh,Nữ,1998-10-05 21:50:13.466005,Thái Nguyên,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,USD,Lương,Inactive,Y
Z_000123,Dương Văn Minh,Nam,1952-10-16 21:50:13.466005,Bình Phước,Độc thân,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Lương,Inactive,Z
Z_000496,Hoàng Thị Em,Nữ,2007-10-03 21:50:13.466005,Quảng Trị,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
X_000138,Chu Thị Tài,Nữ,1993-10-06 21:50:13.466005,Bà Rịa - Vũng Tàu,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000189,Hoàng Văn Em,Nam,1986-10-08 21:50:13.466005,Bình Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
Z_000246,Hồ Thị Khoa,Nữ,1967-10-13 21:50:13.466005,Hưng Yên,Độc thân,Việt Nam,Nhân viên văn phòng,<10 triệu,VND,Khác,Active,Z
Y_000102,Lương Văn Uy,Nam,1982-10-09 21:50:13.466005,Long An,Kết hôn,Nước ngoài,Công nhân / lao động phổ thông,20-50 triệu,USD,Kinh doanh,Inactive,Y
Y_000134,Bùi Văn Hải,Nam,1979-10-10 21:50:13.466005,Hải Phòng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
X_000005,Lý Văn Nam,Nam,1995-10-06 21:50:13.466005,Lạng Sơn,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
Y_000055,Dương Văn Minh,Nam,1997-10-05 21:50:13.466005,Vĩnh Long,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Lương,Active,Y
Z_000291,Võ Thị Phúc,Nữ,2005-10-03 21:50:13.466005,Cà Mau,Kết hôn,Việt Nam,Nhân viên văn phòng,<10 triệu,USD,Khác,Active,Z
X_000088,Bùi Thị Hải,Nữ,2000-10-04 21:50:13.466005,Bến Tre,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
Y_000162,Vũ Văn Phong,Nam,1990-10-07 21:50:13.466005,Quảng Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
X_000129,Bùi Văn Hải,Nam,1992-10-06 21:50:13.466005,Lai Châu,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
Y_000164,Đặng Thị Giang,Nữ,1994-10-06 21:50:13.466005,An Giang,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000160,Võ Thị Phúc,Nữ,2006-10-03 21:50:13.466005,Bà Rịa - Vũng Tàu,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",10-20 triệu,VND,Khác,Active,Z
X_000043,Lưu Thị Sơn,Nữ,1987-10-08 21:50:13.466005,Hưng Yên,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
Y_000137,Đỗ Văn Hùng,Nam,2004-10-03 21:50:13.466005,Kiên Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
X_000133,Lương Văn Uy,Nam,1998-10-05 21:50:13.466005,Đồng Tháp,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Inactive,X
X_000143,Võ Văn Phúc,Nam,1994-10-06 21:50:13.466005,Hải Dương,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
Y_000198,Hoàng Thị Em,Nữ,2002-10-04 21:50:13.466005,Hà Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
X_000128,Đinh Văn Quang,Nam,1994-10-06 21:50:13.467005,Đồng Nai,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000064,Hoàng Văn Em,Nam,1999-10-05 21:50:13.467005,Thừa Thiên Huế,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Closed,X
Z_000207,Lê Thị Cường,Nữ,2007-10-03 21:50:13.467005,Cần Thơ,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,USD,Lương,Active,Z
Y_000127,Hoàng Văn Em,Nam,1998-10-05 21:50:13.467005,Đắk Nông,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Z_000323,Lưu Thị Sơn,Nữ,2002-10-04 21:50:13.467005,Lạng Sơn,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Z
Z_000147,Trần Thị Bình,Nữ,1956-10-15 21:50:13.467005,Đồng Nai,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Inactive,Z
Z_000033,Hồ Văn Khoa,Nam,1950-10-17 21:50:13.467005,Cà Mau,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Inactive,Z
Z_000127,Tôn Thị Rồng,Nữ,1958-10-15 21:50:13.467005,Đồng Nai,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Inactive,Z
Y_000244,Hoàng Văn Em,Nam,2000-10-04 21:50:13.467005,Bắc Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Z_000480,Bùi Thị Hải,Nữ,2003-10-04 21:50:13.467005,Lai Châu,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Y_000051,Phạm Thị Dũng,Nữ,2004-10-03 21:50:13.467005,Cà Mau,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Z_000087,Lương Thị Uy,Nữ,1967-10-13 21:50:13.467005,Điện Biên,Độc thân,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Khác,Active,Z
Z_000366,Nguyễn Thị An,Nữ,2003-10-04 21:50:13.467005,Sơn La,Kết hôn,Việt Nam,"Khác (sinh viên, nội trợ…)",<10 triệu,VND,Lương,Active,Z
Z_000493,Vũ Văn Phong,Nam,2006-10-03 21:50:13.467005,Nghệ An,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,<10 triệu,VND,Khác,Active,Z
