customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
Y_000596,Hồ Thị Khoa,Nữ,2003-10-04 23:42:06.289717,Khánh Hòa,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,USD,Kinh doanh,Active,Y
Y_000597,Đinh Thị Quang,Nữ,1984-10-08 23:42:06.289717,Nam Định,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000598,Hoàng Thị Linh,Nữ,1973-10-11 23:42:06.289717,Nghệ An,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000599,Lê Văn Cường,Nam,1994-10-06 23:42:06.289717,Long An,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000600,Hoàng Văn Em,Nam,1985-10-08 23:42:06.289717,Kiên Giang,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000601,Phạm Thị Dũng,Nữ,1989-10-07 23:42:06.289717,Long An,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000602,Bùi Thị Hải,Nữ,1971-10-12 23:42:06.289717,Vĩnh Long,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000603,Đỗ Thị Hùng,Nữ,1987-10-08 23:42:06.289717,Sóc Trăng,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000604,Phạm Văn Dũng,Nam,1980-10-09 23:42:06.289717,Sơn La,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000605,Phạm Văn Dũng,Nam,1979-10-10 23:42:06.289717,Quảng Ngãi,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
Y_000606,Hồ Văn Khoa,Nam,1995-10-06 23:42:06.290690,Vĩnh Phúc,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000607,Võ Thị Phúc,Nữ,1972-10-11 23:42:06.290690,Ninh Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000608,Phạm Quang Huy,Nam,2004-10-03 23:42:06.290690,Hà Tĩnh,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000609,Phạm Thị Nga,Nữ,1972-10-11 23:42:06.290690,Đồng Nai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000610,Hồ Thị Trang,Nữ,2004-10-03 23:42:06.290690,Cao Bằng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000611,Đặng Văn Giang,Nam,1985-10-08 23:42:06.290690,Cao Bằng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000612,Nguyễn Thị An,Nữ,2003-10-04 23:42:06.290690,Đắk Nông,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000613,Nguyễn Thị An,Nữ,1999-10-05 23:42:06.290690,Phú Thọ,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000614,Tôn Văn Rồng,Nam,2003-10-04 23:42:06.290690,Bắc Kạn,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000615,Đặng Thị Giang,Nữ,1977-10-10 23:42:06.290690,Đắk Nông,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000616,Chu Văn Tài,Nam,1987-10-08 23:42:06.290690,Hải Dương,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000617,Đỗ Văn Hùng,Nam,1973-10-11 23:42:06.290690,Hà Tĩnh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000618,Lương Văn Uy,Nam,1980-10-09 23:42:06.290690,Bắc Ninh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000619,Lê Văn Cường,Nam,1996-10-05 23:42:06.290690,Vĩnh Phúc,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000620,Hồ Văn Tài,Nam,1982-10-09 23:42:06.290690,Cần Thơ,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000621,Vũ Thị Phong,Nữ,1979-10-10 23:42:06.290690,Quảng Nam,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000622,Trần Thị Lan,Nữ,1997-10-05 23:42:06.290690,Tuyên Quang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000623,Phạm Quang Huy,Nam,1995-10-06 23:42:06.290690,Quảng Trị,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000624,Ngô Thị Long,Nữ,2001-10-04 23:42:06.290690,Quảng Trị,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Inactive,Y
Y_000625,Hoàng Văn Đức,Nam,2002-10-04 23:42:06.291686,Cao Bằng,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000626,Đặng Thị Giang,Nữ,1977-10-10 23:42:06.291686,Hải Dương,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000627,Bùi Văn Thắng,Nam,2000-10-04 23:42:06.291686,Bình Thuận,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000628,Hồ Thị Trang,Nữ,1995-10-06 23:42:06.291686,Quảng Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000629,Lê Văn Cường,Nam,1986-10-08 23:42:06.291686,Thái Bình,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000630,Trần Thị Lan,Nữ,2001-10-04 23:42:06.291686,Quảng Ngãi,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000631,Đặng Văn Giang,Nam,1983-10-09 23:42:06.291686,Bình Định,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Inactive,Y
Y_000632,Đỗ Văn Hùng,Nam,1991-10-07 23:42:06.291686,Đắk Nông,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000633,Lý Thị Nam,Nữ,1985-10-08 23:42:06.291686,Phú Thọ,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000634,Hồ Thị Khoa,Nữ,1999-10-05 23:42:06.291686,Yên Bái,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000635,Đặng Quốc Bảo,Nam,1986-10-08 23:42:06.291686,Hậu Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000636,Võ Văn Phúc,Nam,1975-10-11 23:42:06.291686,Tây Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000637,Lưu Văn Sơn,Nam,1987-10-08 23:42:06.291686,Bắc Kạn,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000638,Hoàng Văn Em,Nam,1992-10-06 23:42:06.291686,Yên Bái,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000639,Nguyễn Thị An,Nữ,2002-10-04 23:42:06.291686,Đồng Tháp,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Inactive,Y
Y_000640,Nguyễn Thị An,Nữ,1983-10-09 23:42:06.291686,Bến Tre,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000641,Tôn Văn Rồng,Nam,2000-10-04 23:42:06.291686,Hòa Bình,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000642,Vũ Văn Phong,Nam,1978-10-10 23:42:06.291686,Nam Định,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Closed,Y
Y_000643,Nguyễn Văn An,Nam,1982-10-09 23:42:06.291686,Kiên Giang,Độc thân,Nước ngoài,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000644,Phạm Thị Dũng,Nữ,1995-10-06 23:42:06.291686,Hà Nội,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Closed,Y
Y_000645,Lê Hoàng Nam,Nam,2003-10-04 23:42:06.292685,Nam Định,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000646,Lê Thị Hương,Nữ,1970-10-12 23:42:06.292685,Thừa Thiên Huế,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000647,Lương Văn Uy,Nam,1990-10-07 23:42:06.292685,Hải Phòng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000648,Trần Thị Lan,Nữ,1986-10-08 23:42:06.292685,Cao Bằng,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000649,Bùi Thị Ngọc,Nữ,1978-10-10 23:42:06.292685,Lâm Đồng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000650,Nguyễn Văn An,Nam,2000-10-04 23:42:06.292685,Bình Định,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000651,Phan Văn Oanh,Nam,1999-10-05 23:42:06.292685,Thái Bình,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000652,Lê Thị Hương,Nữ,1982-10-09 23:42:06.292685,Thái Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Closed,Y
Y_000653,Lương Văn Uy,Nam,1998-10-05 23:42:06.292685,Ninh Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000654,Đỗ Văn Hùng,Nam,1998-10-05 23:42:06.292685,Đà Nẵng,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000655,Trần Đức Thành,Nam,1985-10-08 23:42:06.292685,Hà Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000656,Đỗ Thị Yến,Nữ,1986-10-08 23:42:06.292685,Hưng Yên,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000657,Lê Văn Cường,Nam,1997-10-05 23:42:06.292685,Bắc Kạn,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000658,Hoàng Thị Em,Nữ,1997-10-05 23:42:06.292685,Đắk Nông,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000659,Đỗ Văn Hùng,Nam,1975-10-11 23:42:06.293693,Tây Ninh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000660,Ngô Văn Long,Nam,1987-10-08 23:42:06.293693,Quảng Nam,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000661,Võ Văn Phúc,Nam,1988-10-07 23:42:06.293693,Bắc Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000662,Phan Thị Oanh,Nữ,1971-10-12 23:42:06.293693,Hà Giang,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000663,Phan Thị Oanh,Nữ,2005-10-03 23:42:06.293693,Tây Ninh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000664,Lương Thị Uy,Nữ,1986-10-08 23:42:06.293693,Tây Ninh,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000665,Phạm Thị Dũng,Nữ,1971-10-12 23:42:06.293693,Lâm Đồng,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000666,Trần Thị Bình,Nữ,1996-10-05 23:42:06.293693,Hà Nội,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Y_000667,Phan Thị Oanh,Nữ,1986-10-08 23:42:06.293693,Thanh Hóa,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000668,Lương Văn Uy,Nam,1974-10-11 23:42:06.293693,Đắk Nông,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000669,Vũ Văn Phong,Nam,1983-10-09 23:42:06.293693,Tiền Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000670,Trần Văn Bình,Nam,1990-10-07 23:42:06.293693,Quảng Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,USD,Kinh doanh,Active,Y
Y_000671,Bùi Thị Hải,Nữ,1993-10-06 23:42:06.293693,Phú Yên,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000672,Chu Văn Tài,Nam,1975-10-11 23:42:06.293693,Sơn La,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Inactive,Y
Y_000673,Lý Thị Nam,Nữ,1991-10-07 23:42:06.293693,Thái Bình,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Inactive,Y
Y_000674,Chu Thị Tài,Nữ,1970-10-12 23:42:06.293693,Bến Tre,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000675,Bùi Văn Thắng,Nam,1979-10-10 23:42:06.293693,Bình Phước,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000676,Nguyễn Thị Mai,Nữ,2000-10-04 23:42:06.293693,Nghệ An,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000677,Vũ Minh Tâm,Nam,1983-10-09 23:42:06.293693,Phú Yên,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000678,Phan Thị Oanh,Nữ,2004-10-03 23:42:06.293693,Bình Dương,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000679,Bùi Văn Thắng,Nam,1993-10-06 23:42:06.294687,Kon Tum,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000680,Phạm Văn Dũng,Nam,1997-10-05 23:42:06.294687,Quảng Nam,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000681,Đinh Văn Quang,Nam,2004-10-03 23:42:06.294687,Ninh Thuận,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Y_000682,Chu Văn Tài,Nam,2001-10-04 23:42:06.294687,Thái Nguyên,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000683,Đỗ Văn Hùng,Nam,1980-10-09 23:42:06.294687,Thái Nguyên,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000684,Vũ Thị Phong,Nữ,1999-10-05 23:42:06.294687,Tuyên Quang,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000685,Phạm Văn Dũng,Nam,1971-10-12 23:42:06.294687,Tiền Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000686,Đặng Thị Giang,Nữ,2005-10-03 23:42:06.294687,Kon Tum,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
Y_000687,Lưu Văn Sơn,Nam,1978-10-10 23:42:06.294687,Đà Nẵng,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000688,Chu Văn Tài,Nam,2001-10-04 23:42:06.294687,Đắk Nông,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000689,Đặng Thị Thu,Nữ,2001-10-04 23:42:06.294687,Nghệ An,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000690,Lê Hoàng Nam,Nam,1990-10-07 23:42:06.294687,Phú Yên,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000691,Võ Văn Phúc,Nam,1979-10-10 23:42:06.294687,An Giang,Độc thân,Nước ngoài,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000692,Lê Thị Hương,Nữ,1973-10-11 23:42:06.294687,Vĩnh Phúc,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000693,Lê Hoàng Nam,Nam,1985-10-08 23:42:06.294687,Tiền Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000694,Đinh Thị Quang,Nữ,1987-10-08 23:42:06.294687,Hải Dương,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000695,Bùi Văn Hải,Nam,1982-10-09 23:42:06.294687,Bắc Kạn,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Y_000696,Hồ Văn Khoa,Nam,1983-10-09 23:42:06.294687,Quảng Ngãi,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Kinh doanh,Inactive,Y
Y_000697,Ngô Thị Long,Nữ,1998-10-05 23:42:06.294687,Bến Tre,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000698,Lê Văn Cường,Nam,1971-10-12 23:42:06.294687,Hải Phòng,Độc thân,Nước ngoài,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000699,Vũ Thị Hoa,Nữ,1980-10-09 23:42:06.294687,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000700,Bùi Văn Thắng,Nam,1997-10-05 23:42:06.295686,Thanh Hóa,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000701,Vũ Văn Phong,Nam,1972-10-11 23:42:06.295686,Bắc Ninh,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000702,Vũ Thị Phong,Nữ,1987-10-08 23:42:06.295686,Đắk Lắk,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000703,Trần Văn Bình,Nam,1988-10-07 23:42:06.295686,Trà Vinh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000704,Hồ Thị Trang,Nữ,2003-10-04 23:42:06.295686,Thái Bình,Kết hôn,Nước ngoài,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000705,Dương Văn Minh,Nam,1991-10-07 23:42:06.295686,Lào Cai,Độc thân,Nước ngoài,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000706,Phạm Văn Dũng,Nam,1976-10-10 23:42:06.295686,Bến Tre,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000707,Võ Thị Phúc,Nữ,1995-10-06 23:42:06.295686,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Active,Y
Y_000708,Phan Thị Oanh,Nữ,1991-10-07 23:42:06.295686,Vĩnh Long,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000709,Hồ Văn Khoa,Nam,2005-10-03 23:42:06.295686,Gia Lai,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000710,Phạm Thị Nga,Nữ,2004-10-03 23:42:06.295686,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000711,Lý Thị Nam,Nữ,1980-10-09 23:42:06.295686,Phú Thọ,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Inactive,Y
Y_000712,Vũ Thị Hoa,Nữ,2005-10-03 23:42:06.295686,Hà Tĩnh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000713,Phạm Thị Dũng,Nữ,1978-10-10 23:42:06.295686,Gia Lai,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000714,Dương Văn Minh,Nam,2001-10-04 23:42:06.295686,Bến Tre,Độc thân,Nước ngoài,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000715,Đặng Thị Giang,Nữ,1996-10-05 23:42:06.295686,Thừa Thiên Huế,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000716,Vũ Minh Tâm,Nam,1986-10-08 23:42:06.295686,Hậu Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000717,Hoàng Thị Em,Nữ,2005-10-03 23:42:06.295686,Lai Châu,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000718,Lưu Văn Sơn,Nam,1976-10-10 23:42:06.295686,Bắc Kạn,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000719,Lê Hoàng Nam,Nam,1980-10-09 23:42:06.295686,Trà Vinh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000720,Phan Thị Oanh,Nữ,1986-10-08 23:42:06.295686,Nam Định,Độc thân,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Kinh doanh,Active,Y
Y_000721,Nguyễn Thị Mai,Nữ,1978-10-10 23:42:06.296687,Bắc Giang,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000722,Ngô Thị Long,Nữ,1998-10-05 23:42:06.296687,Đắk Nông,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Inactive,Y
Y_000723,Hồ Văn Khoa,Nam,1981-10-09 23:42:06.296687,Bến Tre,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Inactive,Y
Y_000724,Vũ Thị Hoa,Nữ,2003-10-04 23:42:06.296687,Cần Thơ,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Inactive,Y
Y_000725,Nguyễn Thị Mai,Nữ,2000-10-04 23:42:06.296687,Hà Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000726,Vũ Minh Tâm,Nam,1987-10-08 23:42:06.296687,Lạng Sơn,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000727,Đinh Văn Quang,Nam,2002-10-04 23:42:06.296687,Cà Mau,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000728,Võ Văn Phúc,Nam,2002-10-04 23:42:06.296687,Vĩnh Long,Kết hôn,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Inactive,Y
Y_000729,Đặng Văn Giang,Nam,1980-10-09 23:42:06.296687,Hòa Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,USD,Lương,Active,Y
Y_000730,Đỗ Thị Yến,Nữ,2001-10-04 23:42:06.296687,Quảng Bình,Độc thân,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000731,Bùi Thị Hải,Nữ,1992-10-06 23:42:06.296687,Quảng Nam,Độc thân,Việt Nam,Nhân viên văn phòng,10-20 triệu,VND,Lương,Active,Y
Y_000732,Hoàng Thị Em,Nữ,2001-10-04 23:42:06.296687,Sóc Trăng,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000733,Nguyễn Minh Tuấn,Nam,1999-10-05 23:42:06.296687,Quảng Ninh,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,USD,Lương,Active,Y
Y_000734,Đặng Thị Thu,Nữ,1970-10-12 23:42:06.296687,Tiền Giang,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000735,Hồ Thị Trang,Nữ,2000-10-04 23:42:06.296687,Vĩnh Phúc,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,USD,Lương,Active,Y
Y_000736,Chu Văn Tài,Nam,1992-10-06 23:42:06.296687,Đắk Lắk,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000737,Đỗ Văn Hùng,Nam,1985-10-08 23:42:06.296687,Gia Lai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
Y_000738,Lưu Thị Sơn,Nữ,1988-10-07 23:42:06.296687,Đà Nẵng,Kết hôn,Việt Nam,Nhân viên văn phòng,20-50 triệu,VND,Lương,Active,Y
Y_000739,Trần Văn Bình,Nam,1972-10-11 23:42:06.296687,Quảng Ngãi,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Lương,Active,Y
Y_000740,Dương Thị Minh,Nữ,1988-10-07 23:42:06.296687,Hà Nội,Kết hôn,Việt Nam,Công nhân / lao động phổ thông,10-20 triệu,VND,Kinh doanh,Active,Y
Y_000741,Đặng Văn Giang,Nam,1970-10-12 23:42:06.296687,Lào Cai,Độc thân,Việt Nam,Công nhân / lao động phổ thông,20-50 triệu,VND,Lương,Active,Y
